Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,RSI,Fetch_Time
2026-03-17 11:58:00+08:00,559.0,559.0,558.5,559.0,19221,0.0,0.0,557.775,557.88,57.14285714285714,2026-03-17 14:44:52.492684
2026-03-17 11:59:00+08:00,558.5,559.0,558.5,559.0,19200,0.0,0.0,557.9,557.9,61.53846153846153,2026-03-17 14:44:52.492684
2026-03-17 13:00:00+08:00,559.5,560.0,556.5,557.0,262545,0.0,0.0,557.875,557.88,39.99999999999999,2026-03-17 14:44:52.492684
2026-03-17 13:01:00+08:00,557.0,557.5,556.5,557.0,56345,0.0,0.0,557.85,557.86,46.15384615384615,2026-03-17 14:44:52.492684
2026-03-17 13:02:00+08:00,557.0,558.5,557.0,558.5,102898,0.0,0.0,557.925,557.85,60.0,2026-03-17 14:44:52.492684
2026-03-17 13:03:00+08:00,558.0,558.5,557.5,558.0,47900,0.0,0.0,557.9,557.84,60.0,2026-03-17 14:44:52.492684
2026-03-17 13:04:00+08:00,558.0,559.5,558.0,559.5,57700,0.0,0.0,557.975,557.87,66.66666666666666,2026-03-17 14:44:52.492684
2026-03-17 13:05:00+08:00,559.5,560.0,559.0,559.0,34300,0.0,0.0,558.05,557.87,56.25,2026-03-17 14:44:52.492684
2026-03-17 13:06:00+08:00,559.5,559.5,559.0,559.0,13100,0.0,0.0,558.075,557.87,56.25,2026-03-17 14:44:52.492684
2026-03-17 13:07:00+08:00,559.5,561.0,559.0,560.5,82795,0.0,0.0,558.225,557.9,61.11111111111111,2026-03-17 14:44:52.492684
2026-03-17 13:08:00+08:00,560.5,561.5,560.0,561.5,68946,0.0,0.0,558.45,557.94,68.42105263157895,2026-03-17 14:44:52.492684
2026-03-17 13:09:00+08:00,561.0,561.0,560.0,560.5,20200,0.0,0.0,558.65,557.97,60.0,2026-03-17 14:44:52.492684
2026-03-17 13:10:00+08:00,561.0,561.0,560.0,561.0,15400,0.0,0.0,558.875,558.02,61.904761904761905,2026-03-17 14:44:52.492684
2026-03-17 13:11:00+08:00,561.0,561.0,558.0,558.0,84000,0.0,0.0,558.875,558.0,48.14814814814815,2026-03-17 14:44:52.492684
2026-03-17 13:12:00+08:00,558.0,559.5,558.0,559.0,39600,0.0,0.0,558.925,558.01,50.0,2026-03-17 14:44:52.492684
2026-03-17 13:13:00+08:00,559.5,560.0,558.5,559.0,21801,0.0,0.0,558.95,558.03,50.0,2026-03-17 14:44:52.492684
2026-03-17 13:14:00+08:00,559.0,560.0,559.0,559.0,9700,0.0,0.0,559.0,558.06,58.33333333333333,2026-03-17 14:44:52.492684
2026-03-17 13:15:00+08:00,559.5,560.0,559.0,559.5,21400,0.0,0.0,559.05,558.1,60.0,2026-03-17 14:44:52.492684
2026-03-17 13:16:00+08:00,559.5,560.0,559.0,559.0,16000,0.0,0.0,559.075,558.13,52.17391304347826,2026-03-17 14:44:52.492684
2026-03-17 13:17:00+08:00,559.0,559.5,558.5,559.0,16718,0.0,0.0,559.1,558.15,54.54545454545455,2026-03-17 14:44:52.492684
2026-03-17 13:18:00+08:00,559.0,559.0,558.5,558.5,20010,0.0,0.0,559.075,558.16,45.00000000000001,2026-03-17 14:44:52.492684
2026-03-17 13:19:00+08:00,558.5,559.0,558.5,559.0,6400,0.0,0.0,559.075,558.18,50.0,2026-03-17 14:44:52.492684
2026-03-17 13:20:00+08:00,558.5,559.0,558.5,559.0,27500,0.0,0.0,559.175,558.22,50.0,2026-03-17 14:44:52.492684
2026-03-17 13:21:00+08:00,558.5,559.0,558.5,559.0,6000,0.0,0.0,559.275,558.26,41.17647058823529,2026-03-17 14:44:52.492684
2026-03-17 13:22:00+08:00,559.0,559.0,558.5,559.0,10300,0.0,0.0,559.3,558.29,33.33333333333333,2026-03-17 14:44:52.492684
2026-03-17 13:23:00+08:00,558.5,559.0,558.0,558.0,36800,0.0,0.0,559.3,558.32,33.33333333333333,2026-03-17 14:44:52.492684
2026-03-17 13:24:00+08:00,558.5,559.0,558.0,558.0,11102,0.0,0.0,559.225,558.33,28.57142857142857,2026-03-17 14:44:52.492684
2026-03-17 13:25:00+08:00,558.5,558.5,557.5,557.5,70400,0.0,0.0,559.15,558.34,44.444444444444436,2026-03-17 14:44:52.492684
2026-03-17 13:26:00+08:00,557.5,557.5,556.5,556.5,89909,0.0,0.0,559.025,558.33,22.222222222222214,2026-03-17 14:44:52.492684
2026-03-17 13:27:00+08:00,556.5,557.5,556.5,556.5,45400,0.0,0.0,558.825,558.32,22.222222222222214,2026-03-17 14:44:52.492684
2026-03-17 13:28:00+08:00,556.5,558.0,556.5,558.0,81100,0.0,0.0,558.65,558.35,41.66666666666667,2026-03-17 14:44:52.492684
2026-03-17 13:29:00+08:00,558.0,558.0,557.5,558.0,10091,0.0,0.0,558.525,558.38,36.36363636363636,2026-03-17 14:44:52.492684
2026-03-17 13:30:00+08:00,557.5,558.0,557.0,557.0,24500,0.0,0.0,558.325,558.37,33.33333333333333,2026-03-17 14:44:52.492684
2026-03-17 13:31:00+08:00,557.5,558.0,557.0,557.5,29900,0.0,0.0,558.3,558.37,38.46153846153846,2026-03-17 14:44:52.492684
2026-03-17 13:32:00+08:00,558.0,558.5,557.5,557.5,14700,0.0,0.0,558.225,558.38,41.66666666666667,2026-03-17 14:44:52.492684
2026-03-17 13:33:00+08:00,557.5,558.0,557.0,557.0,37600,0.0,0.0,558.125,558.35,33.33333333333333,2026-03-17 14:44:52.492684
2026-03-17 13:34:00+08:00,557.0,557.5,556.5,556.5,51930,0.0,0.0,558.0,558.32,30.769230769230774,2026-03-17 14:44:52.492684
2026-03-17 13:35:00+08:00,556.5,557.0,556.5,557.0,24000,0.0,0.0,557.875,558.31,35.71428571428572,2026-03-17 14:44:52.492684
